NC_001393.1	NZ_LT992470.1	99.367	3636	9	5	816	4439	1760213	1756580	0.0	6575
NC_001393.1	NZ_LT992470.1	99.878	823	1	0	2	824	1756578	1755756	0.0	1515
NC_001393.1	NZ_LT992467.1	99.367	3636	9	5	816	4439	1438653	1442286	0.0	6575
NC_001393.1	NZ_LT992467.1	99.878	823	1	0	2	824	1442288	1443110	0.0	1515
NC_001393.1	NZ_LT992460.1	99.367	3636	9	5	816	4439	911297	907664	0.0	6575
NC_001393.1	NZ_LT992460.1	99.878	823	1	0	2	824	907662	906840	0.0	1515
NC_001393.1	NZ_LT992463.1	99.367	3636	9	5	816	4439	245117	248750	0.0	6575
NC_001393.1	NZ_LT992463.1	99.878	823	1	0	2	824	248752	249574	0.0	1515
NC_001393.1	NZ_LT992461.1	99.367	3636	9	5	816	4439	1012251	1015884	0.0	6575
NC_001393.1	NZ_LT992461.1	99.878	823	1	0	2	824	1015886	1016708	0.0	1515
NC_001393.1	NZ_LT992458.1	99.367	3636	9	5	816	4439	551995	548362	0.0	6575
NC_001393.1	NZ_LT992458.1	99.878	823	1	0	2	824	548360	547538	0.0	1515
NC_001393.1	NZ_LT992464.1	99.367	3636	9	5	816	4439	2626105	2622472	0.0	6575
NC_001393.1	NZ_LT992464.1	99.878	823	1	0	2	824	2622470	2621648	0.0	1515
NC_001393.1	NZ_CP130549.1	99.367	3636	9	5	816	4439	73343	69710	0.0	6575
NC_001393.1	NZ_CP130549.1	99.879	824	1	0	1	824	69709	68886	0.0	1517
NC_001393.1	NZ_CP130549.1	78.046	747	139	21	33	767	161819	162552	2.05e-122	448
NC_001393.1	NZ_LT992472.1	99.340	3636	10	5	816	4439	997549	1001182	0.0	6569
NC_001393.1	NZ_LT992472.1	99.878	823	1	0	2	824	1001184	1002006	0.0	1515
NC_001393.1	NZ_LT992469.1	99.340	3636	10	5	816	4439	2237125	2233492	0.0	6569
NC_001393.1	NZ_LT992469.1	99.878	823	1	0	2	824	2233490	2232668	0.0	1515
NC_001393.1	NZ_LT992468.1	99.340	3636	10	5	816	4439	1376302	1379935	0.0	6569
NC_001393.1	NZ_LT992468.1	99.878	823	1	0	2	824	1379937	1380759	0.0	1515
NC_001393.1	NZ_LT992466.1	99.340	3636	10	5	816	4439	214931	211298	0.0	6569
NC_001393.1	NZ_LT992466.1	99.878	823	1	0	2	824	211296	210474	0.0	1515
NC_001393.1	NZ_LT992465.1	99.340	3636	10	5	816	4439	1677788	1674155	0.0	6569
NC_001393.1	NZ_LT992465.1	99.878	823	1	0	2	824	1674153	1673331	0.0	1515
NC_001393.1	NZ_LT992462.1	99.340	3636	10	5	816	4439	2627105	2630738	0.0	6569
NC_001393.1	NZ_LT992462.1	99.878	823	1	0	2	824	2630740	2631562	0.0	1515
NC_001393.1	NZ_LT992456.1	99.340	3636	10	5	816	4439	1260568	1256935	0.0	6569
NC_001393.1	NZ_LT992456.1	99.878	823	1	0	2	824	1256933	1256111	0.0	1515
NC_001393.1	NZ_CP131652.1	99.340	3636	10	5	816	4439	60757	64390	0.0	6569
NC_001393.1	NZ_CP131652.1	99.878	823	1	0	2	824	64392	65214	0.0	1515
NC_001393.1	NZ_CP131652.1	97.222	72	2	0	3855	3926	2579875	2579804	1.41e-24	122
NC_001393.1	NZ_CP130543.1	99.340	3636	10	5	816	4439	58235	61868	0.0	6569
NC_001393.1	NZ_CP130543.1	99.878	823	1	0	2	824	61870	62692	0.0	1515
NC_001393.1	NZ_CP128389.1	99.340	3636	10	5	816	4439	1509808	1506175	0.0	6569
NC_001393.1	NZ_CP128389.1	99.878	823	1	0	2	824	1506173	1505351	0.0	1515
NC_001393.1	NZ_CP119109.1	99.340	3636	10	5	816	4439	40967	37334	0.0	6569
NC_001393.1	NZ_CP119109.1	99.878	823	1	0	2	824	37332	36510	0.0	1515
NC_001393.1	NZ_CP119113.1	99.340	3636	10	5	816	4439	61447	65080	0.0	6569
NC_001393.1	NZ_CP119113.1	99.878	823	1	0	2	824	65082	65904	0.0	1515
NC_001393.1	NZ_CP096540.1	99.340	3636	10	5	816	4439	61441	65074	0.0	6569
NC_001393.1	NZ_CP096540.1	99.878	823	1	0	2	824	65076	65898	0.0	1515
NC_001393.1	NZ_CP096532.1	99.340	3636	10	5	816	4439	61442	65075	0.0	6569
NC_001393.1	NZ_CP096532.1	99.878	823	1	0	2	824	65077	65899	0.0	1515
NC_001393.1	NZ_CP096528.1	99.340	3636	10	5	816	4439	60899	64532	0.0	6569
NC_001393.1	NZ_CP096528.1	99.878	823	1	0	2	824	64534	65356	0.0	1515
NC_001393.1	NZ_CP096522.1	99.340	3636	10	5	816	4439	61442	65075	0.0	6569
NC_001393.1	NZ_CP096522.1	99.878	823	1	0	2	824	65077	65899	0.0	1515
NC_001393.1	NZ_CP076843.1	99.340	3636	10	5	816	4439	2473412	2477045	0.0	6569
NC_001393.1	NZ_CP076843.1	99.878	823	1	0	2	824	2477047	2477869	0.0	1515
NC_001393.1	NZ_CP076839.1	99.340	3636	10	5	816	4439	1511351	1507718	0.0	6569
NC_001393.1	NZ_CP076839.1	99.878	823	1	0	2	824	1507716	1506894	0.0	1515
NC_001393.1	NZ_CP051484.1	99.340	3636	10	5	816	4439	2166437	2170070	0.0	6569
NC_001393.1	NZ_CP051484.1	99.878	823	1	0	2	824	2170072	2170894	0.0	1515
NC_001393.1	NZ_CP051482.1	99.340	3636	10	5	816	4439	2034334	2030701	0.0	6569
NC_001393.1	NZ_CP051482.1	99.878	823	1	0	2	824	2030699	2029877	0.0	1515
NC_001393.1	NZ_CP051482.1	78.451	710	130	19	69	767	1933193	1932496	9.52e-121	442
NC_001393.1	NZ_CP058312.1	99.340	3637	9	6	816	4439	82283	85917	0.0	6569
NC_001393.1	NZ_CP058312.1	99.879	824	1	0	1	824	85918	86741	0.0	1517
NC_001393.1	NZ_CP022906.1	99.340	3637	9	5	816	4439	62825	59191	0.0	6569
NC_001393.1	NZ_CP022906.1	99.879	824	1	0	1	824	59190	58367	0.0	1517
NC_001393.1	NZ_CP022906.1	78.046	747	139	21	33	767	151563	152296	2.05e-122	448
NC_001393.1	NZ_CP022906.1	96.429	56	2	0	2352	2407	49204	49149	1.10e-15	93.5
NC_001393.1	NZ_CP022908.1	99.340	3637	9	5	816	4439	62825	59191	0.0	6569
NC_001393.1	NZ_CP022908.1	99.879	824	1	0	1	824	59190	58367	0.0	1517
NC_001393.1	NZ_CP022908.1	78.046	747	139	21	33	767	151563	152296	2.05e-122	448
NC_001393.1	NZ_CP022908.1	96.429	56	2	0	2352	2407	49204	49149	1.10e-15	93.5
NC_001393.1	NZ_CP022902.1	99.340	3637	9	5	816	4439	62825	59191	0.0	6569
NC_001393.1	NZ_CP022902.1	99.879	824	1	0	1	824	59190	58367	0.0	1517
NC_001393.1	NZ_CP022902.1	78.046	747	139	21	33	767	151563	152296	2.05e-122	448
NC_001393.1	NZ_CP022902.1	96.429	56	2	0	2352	2407	49204	49149	1.10e-15	93.5
NC_001393.1	NZ_CP029172.1	99.340	3636	10	5	816	4439	60899	64532	0.0	6569
NC_001393.1	NZ_CP029172.1	99.757	823	2	0	2	824	64534	65356	0.0	1509
NC_001393.1	NZ_CP028163.1	99.340	3636	10	5	816	4439	441244	437611	0.0	6569
NC_001393.1	NZ_CP028163.1	99.878	823	1	0	2	824	437609	436787	0.0	1515
NC_001393.1	NZ_CP020019.1	99.340	3636	10	5	816	4439	60899	64532	0.0	6569
NC_001393.1	NZ_CP020019.1	99.878	823	1	0	2	824	64534	65356	0.0	1515
NC_001393.1	NZ_CP013218.1	99.340	3636	10	5	816	4439	61416	65049	0.0	6569
NC_001393.1	NZ_CP013218.1	99.878	823	1	0	2	824	65051	65873	0.0	1515
NC_001393.1	NZ_CP013619.1	99.340	3636	10	5	816	4439	61415	65048	0.0	6569
NC_001393.1	NZ_CP013619.1	99.878	823	1	0	2	824	65050	65872	0.0	1515
NC_001393.1	NZ_CP013616.1	99.340	3636	10	5	816	4439	61408	65041	0.0	6569
NC_001393.1	NZ_CP013616.1	99.878	823	1	0	2	824	65043	65865	0.0	1515
NC_001393.1	NC_017334.1	99.340	3636	10	5	816	4439	5246	1613	0.0	6569
NC_001393.1	NC_017334.1	99.878	823	1	0	2	824	1611	789	0.0	1515
NC_001393.1	NZ_LR027878.1	99.313	3639	8	6	816	4439	69296	65660	0.0	6565
NC_001393.1	NZ_LR027878.1	99.879	824	1	0	1	824	65659	64836	0.0	1517
NC_001393.1	NZ_CP146215.1	99.313	3639	8	6	816	4439	50720	54356	0.0	6565
NC_001393.1	NZ_CP146215.1	99.879	824	1	0	1	824	54357	55180	0.0	1517
NC_001393.1	NZ_CP027788.1	99.313	3639	8	6	816	4439	68976	72612	0.0	6565
NC_001393.1	NZ_CP027788.1	99.879	824	1	0	1	824	72613	73436	0.0	1517
NC_001393.1	NZ_CP018629.1	99.313	3639	8	6	816	4439	33838	30202	0.0	6565
NC_001393.1	NZ_CP018629.1	99.879	824	1	0	1	824	30201	29378	0.0	1517
NC_001393.1	NC_017331.1	99.313	3639	8	6	816	4439	68978	72614	0.0	6565
NC_001393.1	NC_017331.1	99.879	824	1	0	1	824	72615	73438	0.0	1517
NC_001393.1	NZ_CP138566.1	99.312	3636	11	5	816	4439	62667	66300	0.0	6564
NC_001393.1	NZ_CP138566.1	99.878	823	1	0	2	824	66302	67124	0.0	1515
NC_001393.1	NZ_CP138566.1	97.222	72	2	0	3855	3926	2578506	2578435	1.41e-24	122
NC_001393.1	NZ_CP083671.1	99.312	3636	11	5	816	4439	58315	61948	0.0	6564
NC_001393.1	NZ_CP083671.1	99.878	823	1	0	2	824	61950	62772	0.0	1515
NC_001393.1	NZ_AP024315.1	99.313	3637	10	6	816	4439	58335	61969	0.0	6564
NC_001393.1	NZ_AP024315.1	99.878	823	1	0	2	824	61971	62793	0.0	1515
NC_001393.1	NZ_CP017091.1	99.312	3636	11	5	816	4439	61211	64844	0.0	6564
NC_001393.1	NZ_CP017091.1	99.878	823	1	0	2	824	64846	65668	0.0	1515
NC_001393.1	NZ_CP013957.1	99.286	3640	8	7	816	4439	67134	70771	0.0	6562
NC_001393.1	NZ_CP013957.1	99.879	824	1	0	1	824	70772	71595	0.0	1517
NC_001393.1	NZ_LR130515.1	99.286	3639	9	6	816	4439	69923	73559	0.0	6560
NC_001393.1	NZ_LR130515.1	99.879	824	1	0	1	824	73560	74383	0.0	1517
NC_001393.1	NZ_CP033114.1	99.286	3639	9	7	816	4439	719220	722856	0.0	6560
NC_001393.1	NZ_CP033114.1	99.879	824	1	0	1	824	722857	723680	0.0	1517
NC_001393.1	NZ_CP033112.1	99.286	3639	9	7	816	4439	719238	722874	0.0	6560
NC_001393.1	NZ_CP033112.1	99.879	824	1	0	1	824	722875	723698	0.0	1517
NC_001393.1	NC_022604.1	99.285	3638	8	7	818	4439	67274	70909	0.0	6558
NC_001393.1	NC_022604.1	99.879	824	1	0	1	824	70910	71733	0.0	1517
NC_001393.1	NZ_CP029685.1	99.258	3639	10	6	816	4439	69531	65895	0.0	6554
NC_001393.1	NZ_CP029685.1	99.879	824	1	0	1	824	65894	65071	0.0	1517
NC_001393.1	NZ_CP121204.1	99.257	3636	11	7	816	4439	60757	64388	0.0	6551
NC_001393.1	NZ_CP121204.1	99.878	823	1	0	2	824	64390	65212	0.0	1515
NC_001393.1	NZ_CP121204.1	95.833	72	2	1	3855	3926	2660952	2660882	2.36e-22	115
NC_001393.1	NZ_CP096535.1	99.093	3637	14	10	816	4439	61402	65032	0.0	6516
NC_001393.1	NZ_CP096535.1	99.878	823	1	0	2	824	65034	65856	0.0	1515
NC_001393.1	NZ_CP038184.1	99.577	3545	8	5	181	3720	28637	32179	0.0	6457
NC_001393.1	NZ_CP096273.1	99.549	3545	9	5	181	3720	6863	10405	0.0	6451
NC_001393.1	NZ_CP136530.1	99.602	3521	10	4	921	4439	1	3519	0.0	6421
NC_001393.1	NZ_CP136530.1	99.783	920	2	0	1	920	3520	4439	0.0	1688
NC_001393.1	NZ_CP136526.1	99.602	3521	10	4	921	4439	1	3519	0.0	6421
NC_001393.1	NZ_CP136526.1	99.783	920	2	0	1	920	3520	4439	0.0	1688
NC_001393.1	NC_007791.1	99.602	3521	10	4	921	4439	1	3519	0.0	6421
NC_001393.1	NC_007791.1	99.783	920	2	0	1	920	3520	4439	0.0	1688
NC_001393.1	NZ_CP096539.1	99.598	3481	10	4	816	4294	61442	64920	0.0	6348
NC_001393.1	NZ_CP096539.1	99.878	823	1	0	2	824	66152	66974	0.0	1515
NC_001393.1	NZ_CP096539.1	93.711	159	0	1	4291	4439	65992	66150	8.07e-57	230
NC_001393.1	NZ_CP103850.1	99.567	3462	8	5	237	3693	2137703	2141162	0.0	6303
NC_001393.1	NZ_CP103850.1	78.046	747	139	21	33	767	136368	137101	2.05e-122	448
NC_001393.1	NZ_CP138661.1	99.591	3425	9	5	272	3693	2509743	2513165	0.0	6242
NC_001393.1	NZ_CP138661.1	78.046	747	139	21	33	767	140106	140839	2.05e-122	448
NC_001393.1	NZ_AP024313.1	98.097	3574	39	21	816	4380	59410	62963	0.0	6196
NC_001393.1	NZ_AP024313.1	91.383	824	71	0	1	824	63023	63846	0.0	1129
NC_001393.1	NZ_AP024311.1	98.069	3574	40	21	816	4380	59410	62963	0.0	6191
NC_001393.1	NZ_AP024311.1	91.505	824	70	0	1	824	63023	63846	0.0	1134
NC_001393.1	NZ_CP041000.1	99.199	3372	19	7	1	3368	1126	4493	0.0	6071
NC_001393.1	NZ_CP041000.1	98.756	1125	14	0	3315	4439	1	1125	0.0	2001
NC_001393.1	NZ_CP040802.1	99.639	3322	8	4	1120	4439	25946	22627	0.0	6065
NC_001393.1	NZ_CP040802.1	99.595	740	1	2	380	1119	738	1	0.0	1349
NC_001393.1	NZ_CP040802.1	99.742	388	1	0	1	388	22626	22239	0.0	712
NC_001393.1	NZ_CP148992.1	99.636	3297	7	5	400	3693	2012891	2016185	0.0	6017
NC_001393.1	NZ_CP120013.1	99.572	3268	10	4	1174	4439	1	3266	0.0	5954
NC_001393.1	NZ_CP120013.1	99.918	1219	1	0	1	1219	3267	4485	0.0	2246
NC_001393.1	NZ_CP065194.1	96.362	3628	95	28	816	4428	2516507	2520112	0.0	5934
NC_001393.1	NZ_CP065194.1	90.291	824	80	0	1	824	2520124	2520947	0.0	1079
NC_001393.1	NZ_CP083259.1	99.035	3317	13	10	1136	4439	60637	63947	0.0	5930
NC_001393.1	NZ_CP083259.1	99.878	823	1	0	2	824	63949	64771	0.0	1515
NC_001393.1	NZ_CP094762.1	99.595	3211	9	4	1231	4439	1	3209	0.0	5854
NC_001393.1	NZ_CP094762.1	99.933	1502	1	0	1	1502	3210	4711	0.0	2769
NC_001393.1	NZ_CP095114.1	99.643	3079	7	4	1	3077	1392	4468	0.0	5622
NC_001393.1	NZ_CP095114.1	99.712	1391	4	0	3049	4439	1	1391	0.0	2547
NC_001393.1	NZ_CP094754.1	99.469	3015	10	6	941	3951	1	3013	0.0	5474
NC_001393.1	NZ_CP094754.1	99.154	946	8	0	1	946	3559	4504	0.0	1703
NC_001393.1	NZ_CP094754.1	88.250	400	30	10	4044	4439	3172	3558	7.31e-127	462
NC_001393.1	NZ_CP120006.1	99.659	2929	6	4	1	2927	2927	1	0.0	5350
NC_001393.1	NZ_CP120006.1	99.670	1514	5	0	2926	4439	4441	2928	0.0	2769
NC_001393.1	NZ_CP132361.1	99.583	2881	7	5	816	3693	768587	765709	0.0	5249
NC_001393.1	NZ_CP132034.1	99.583	2879	5	5	1	2874	17995	20871	0.0	5243
NC_001393.1	NZ_CP132034.1	100.000	160	0	0	4280	4439	17835	17994	7.84e-77	296
NC_001393.1	NZ_CP132032.1	99.583	2879	5	5	1	2874	17801	20677	0.0	5243
NC_001393.1	NZ_CP132032.1	100.000	160	0	0	4280	4439	17641	17800	7.84e-77	296
NC_001393.1	NZ_CP132025.1	99.583	2879	5	5	1	2874	5632	8508	0.0	5243
NC_001393.1	NZ_CP132025.1	100.000	160	0	0	4280	4439	5472	5631	7.84e-77	296
NC_001393.1	NZ_CP094776.1	99.463	2792	9	6	1164	3951	1	2790	0.0	5068
NC_001393.1	NZ_CP094776.1	99.850	1335	2	0	1	1335	3336	4670	0.0	2455
NC_001393.1	NZ_CP094776.1	90.000	400	23	10	4044	4439	2949	3335	1.55e-138	501
NC_001393.1	NZ_CP031671.1	99.672	2740	5	4	1	2738	4167	1430	0.0	5007
NC_001393.1	NZ_CP031671.1	100.000	248	0	0	4192	4439	4415	4168	9.45e-126	459
NC_001393.1	NZ_CP031668.1	99.672	2740	5	4	1	2738	4166	1429	0.0	5007
NC_001393.1	NZ_CP031668.1	100.000	248	0	0	4192	4439	4414	4167	9.45e-126	459
NC_001393.1	NZ_CP042006.1	96.241	3033	109	5	387	3416	4979	1949	0.0	4964
NC_001393.1	NZ_CP042006.1	99.805	513	1	0	1	513	513	1	0.0	942
NC_001393.1	NZ_CP042006.1	87.302	378	35	8	4066	4439	882	514	4.46e-114	420
NC_001393.1	NZ_CP047850.1	97.495	2834	66	5	1	2831	7463	4632	0.0	4835
NC_001393.1	NZ_CP047850.1	96.687	966	32	0	2827	3792	9086	8121	0.0	1607
NC_001393.1	NZ_CP047850.1	95.780	545	11	3	3906	4439	8007	7464	0.0	869
NC_001393.1	NC_013452.1	99.556	2480	6	5	1	2477	1963	4440	0.0	4514
NC_001393.1	NC_013452.1	99.694	1962	6	0	2478	4439	1	1962	0.0	3591
NC_001393.1	NZ_LN831038.1	99.555	2472	8	3	1970	4439	1	2471	0.0	4501
NC_001393.1	NZ_LN831038.1	100.000	76	0	0	1	76	2472	2547	3.89e-30	141
NC_001393.1	NZ_CP132030.1	99.672	2442	4	4	1	2440	32599	35038	0.0	4462
NC_001393.1	NZ_CP132030.1	99.085	437	1	1	2441	2874	1	437	0.0	782
NC_001393.1	NZ_CP132030.1	100.000	160	0	0	4280	4439	32439	32598	7.84e-77	296
NC_001393.1	NZ_CP012756.1	99.565	2070	5	4	816	2883	1390171	1388104	0.0	3770
NC_001393.1	NZ_CP060584.1	93.717	2483	133	23	550	3021	181297	183767	0.0	3699
NC_001393.1	NZ_CP060584.1	99.461	557	3	0	1	557	186476	187032	0.0	1013
NC_001393.1	NZ_CP060584.1	77.778	747	141	21	33	767	112775	113508	4.43e-119	436
NC_001393.1	NZ_CP060584.1	81.654	387	37	20	4068	4439	186108	186475	3.65e-75	291
NC_001393.1	NZ_CP047814.1	90.355	985	92	2	2385	3366	240	1224	0.0	1290
NC_001393.1	NZ_CP047814.1	86.107	763	96	9	33	790	2346	3103	0.0	813
NC_001393.1	NZ_CP047814.1	74.755	408	66	27	4050	4439	1925	2313	2.32e-32	148
NC_001393.1	NZ_CP117241.1	86.957	759	97	2	36	793	3779	3022	0.0	852
NC_001393.1	NZ_CP117241.1	84.264	394	49	9	4049	4437	4202	3817	1.27e-99	372
NC_001393.1	NZ_CP047868.1	87.602	734	91	0	36	769	1250	517	0.0	852
NC_001393.1	NZ_CP047868.1	77.953	381	57	15	4050	4425	1658	1300	8.12e-52	213
NC_001393.1	NZ_CP045437.1	86.922	757	89	10	42	793	3287	2536	0.0	841
NC_001393.1	NZ_CP045437.1	82.267	344	35	18	4044	4380	3712	3388	3.67e-70	274
NC_001393.1	NZ_CP045437.1	91.329	173	12	3	3768	3938	3877	3706	6.24e-58	233
NC_001393.1	NZ_CP045437.1	98.077	52	1	0	2356	2407	1646	1595	3.97e-15	91.6
NC_001393.1	NZ_CP034007.1	86.905	756	91	8	42	793	753	2	0.0	841
NC_001393.1	NZ_CP034007.1	81.556	347	35	20	4044	4380	1181	854	1.03e-65	259
NC_001393.1	NZ_CP034007.1	91.716	169	11	3	3772	3938	1342	1175	2.24e-57	231
NC_001393.1	NZ_CP034007.1	98.077	52	1	0	2356	2407	3635	3584	3.97e-15	91.6
NC_001393.1	NZ_CP034258.1	86.905	756	91	8	42	793	753	2	0.0	841
NC_001393.1	NZ_CP034258.1	81.556	347	35	20	4044	4380	1181	854	1.03e-65	259
NC_001393.1	NZ_CP034258.1	91.716	169	11	3	3772	3938	1342	1175	2.24e-57	231
NC_001393.1	NZ_CP034258.1	98.077	52	1	0	2356	2407	3635	3584	3.97e-15	91.6
NC_001393.1	NZ_CP033989.1	86.905	756	91	8	42	793	753	2	0.0	841
NC_001393.1	NZ_CP033989.1	81.556	347	35	20	4044	4380	1181	854	1.03e-65	259
NC_001393.1	NZ_CP033989.1	91.716	169	11	3	3772	3938	1342	1175	2.24e-57	231
NC_001393.1	NZ_CP033989.1	98.077	52	1	0	2356	2407	3635	3584	3.97e-15	91.6
NC_001393.1	NZ_CP034013.1	86.905	756	91	8	42	793	753	2	0.0	841
NC_001393.1	NZ_CP034013.1	81.556	347	35	20	4044	4380	1181	854	1.03e-65	259
NC_001393.1	NZ_CP034013.1	91.716	169	11	3	3772	3938	1342	1175	2.24e-57	231
